event_smas_history_id,event_smas_sample_date,CHLORIDE,year,US_L3CODE,US_L3NAME,NA_L3CODE,NA_L3NAME,NA_L2CODE,NA_L2NAME,NA_L1CODE,NA_L1NAME,STATE_NAME,EPA_REGION,L3_KEY,L2_KEY,L1_KEY,latitude,longitude
01-BLAS-0.1,9/16/2020,42.8,2020,83,Eastern Great Lakes Lowlands,8.1.1,Eastern Great Lakes Lowlands,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,New York,2,83  Eastern Great Lakes Lowlands,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS,42.79824,-78.85486
01-BOUR-0.4,10/26/2016,30.1,2016,83,Eastern Great Lakes Lowlands,8.1.1,Eastern Great Lakes Lowlands,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,New York,2,83  Eastern Great Lakes Lowlands,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS,42.35706,-79.5515
01-BOUR-0.4,4/21/2016,34.1,2016,83,Eastern Great Lakes Lowlands,8.1.1,Eastern Great Lakes Lowlands,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,New York,2,83  Eastern Great Lakes Lowlands,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS,42.35706,-79.5515
01-BOUR-0.4,8/2/2016,200,2016,83,Eastern Great Lakes Lowlands,8.1.1,Eastern Great Lakes Lowlands,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,New York,2,83  Eastern Great Lakes Lowlands,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS,42.35706,-79.5515
01-BOUR-0.4,5/10/2016,29.8,2016,83,Eastern Great Lakes Lowlands,8.1.1,Eastern Great Lakes Lowlands,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,New York,2,83  Eastern Great Lakes Lowlands,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS,42.35706,-79.5515
01-BOUR-0.4,9/22/2016,64,2016,83,Eastern Great Lakes Lowlands,8.1.1,Eastern Great Lakes Lowlands,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,New York,2,83  Eastern Great Lakes Lowlands,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS,42.35706,-79.5515
01-BOUR-0.4,6/14/2016,66.3,2016,83,Eastern Great Lakes Lowlands,8.1.1,Eastern Great Lakes Lowlands,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,New York,2,83  Eastern Great Lakes Lowlands,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS,42.35706,-79.5515
01-BSIS-2.0,7/2/2001,93.1,2001,83,Eastern Great Lakes Lowlands,8.1.1,Eastern Great Lakes Lowlands,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,New York,2,83  Eastern Great Lakes Lowlands,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS,42.65706,-79.03608
01-BSIS-2.0,11/14/2001,72.7,2001,83,Eastern Great Lakes Lowlands,8.1.1,Eastern Great Lakes Lowlands,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,New York,2,83  Eastern Great Lakes Lowlands,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS,42.65706,-79.03608
01-BSIS-2.0,9/15/2020,97,2020,83,Eastern Great Lakes Lowlands,8.1.1,Eastern Great Lakes Lowlands,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,New York,2,83  Eastern Great Lakes Lowlands,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS,42.65706,-79.03608
01-BSIS-2.0,4/18/2001,55.8,2001,83,Eastern Great Lakes Lowlands,8.1.1,Eastern Great Lakes Lowlands,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,New York,2,83  Eastern Great Lakes Lowlands,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS,42.65706,-79.03608
01-BSIS-2.0,5/10/2001,70.5,2001,83,Eastern Great Lakes Lowlands,8.1.1,Eastern Great Lakes Lowlands,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,New York,2,83  Eastern Great Lakes Lowlands,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS,42.65706,-79.03608
01-BSIS-2.0,9/19/2001,92.8,2001,83,Eastern Great Lakes Lowlands,8.1.1,Eastern Great Lakes Lowlands,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,New York,2,83  Eastern Great Lakes Lowlands,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS,42.65706,-79.03608
01-BSIS-2.0,10/25/2001,90.9,2001,83,Eastern Great Lakes Lowlands,8.1.1,Eastern Great Lakes Lowlands,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,New York,2,83  Eastern Great Lakes Lowlands,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS,42.65706,-79.03608
01-BSIS-2.0,7/24/2001,131,2001,83,Eastern Great Lakes Lowlands,8.1.1,Eastern Great Lakes Lowlands,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,New York,2,83  Eastern Great Lakes Lowlands,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS,42.65706,-79.03608
01-BSIS-2.0,6/6/2001,53.8,2001,83,Eastern Great Lakes Lowlands,8.1.1,Eastern Great Lakes Lowlands,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,New York,2,83  Eastern Great Lakes Lowlands,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS,42.65706,-79.03608
01-BSIS-2.0,10/2/2001,97.8,2001,83,Eastern Great Lakes Lowlands,8.1.1,Eastern Great Lakes Lowlands,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,New York,2,83  Eastern Great Lakes Lowlands,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS,42.65706,-79.03608
01-BSIS-8.6,5/24/2011,12.8,2011,83,Eastern Great Lakes Lowlands,8.1.1,Eastern Great Lakes Lowlands,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,New York,2,83  Eastern Great Lakes Lowlands,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS,42.62475,-78.96739
01-BSIS-8.6,9/15/2020,60,2020,83,Eastern Great Lakes Lowlands,8.1.1,Eastern Great Lakes Lowlands,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,New York,2,83  Eastern Great Lakes Lowlands,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS,42.62475,-78.96739
01-BSIS-8.6,11/1/2011,33.7,2011,83,Eastern Great Lakes Lowlands,8.1.1,Eastern Great Lakes Lowlands,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,New York,2,83  Eastern Great Lakes Lowlands,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS,42.62475,-78.96739
01-BSIS-8.6,6/28/2011,34.4,2011,83,Eastern Great Lakes Lowlands,8.1.1,Eastern Great Lakes Lowlands,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,New York,2,83  Eastern Great Lakes Lowlands,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS,42.62475,-78.96739
01-BSIS-8.6,6/14/2011,41.4,2011,83,Eastern Great Lakes Lowlands,8.1.1,Eastern Great Lakes Lowlands,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,New York,2,83  Eastern Great Lakes Lowlands,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS,42.62475,-78.96739
01-BSIS-8.6,7/20/2011,48,2011,83,Eastern Great Lakes Lowlands,8.1.1,Eastern Great Lakes Lowlands,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,New York,2,83  Eastern Great Lakes Lowlands,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS,42.62475,-78.96739
01-BSIS-8.6,5/3/2011,21.7,2011,83,Eastern Great Lakes Lowlands,8.1.1,Eastern Great Lakes Lowlands,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,New York,2,83  Eastern Great Lakes Lowlands,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS,42.62475,-78.96739
01-BSIS-8.6,8/17/2011,37.7,2011,83,Eastern Great Lakes Lowlands,8.1.1,Eastern Great Lakes Lowlands,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,New York,2,83  Eastern Great Lakes Lowlands,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS,42.62475,-78.96739
01-BSIS-8.6,9/12/2011,18.3,2011,83,Eastern Great Lakes Lowlands,8.1.1,Eastern Great Lakes Lowlands,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,New York,2,83  Eastern Great Lakes Lowlands,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS,42.62475,-78.96739
01-BSIS-8.6,10/12/2011,41.1,2011,83,Eastern Great Lakes Lowlands,8.1.1,Eastern Great Lakes Lowlands,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,New York,2,83  Eastern Great Lakes Lowlands,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS,42.62475,-78.96739
01-BSIS-8.6,4/12/2011,43.3,2011,83,Eastern Great Lakes Lowlands,8.1.1,Eastern Great Lakes Lowlands,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,New York,2,83  Eastern Great Lakes Lowlands,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS,42.62475,-78.96739
01-BUFC-2.2,7/31/2001,48.1,2001,83,Eastern Great Lakes Lowlands,8.1.1,Eastern Great Lakes Lowlands,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,New York,2,83  Eastern Great Lakes Lowlands,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS,42.85474,-78.75507
01-BUFC-2.2,10/31/2001,55.5,2001,83,Eastern Great Lakes Lowlands,8.1.1,Eastern Great Lakes Lowlands,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,New York,2,83  Eastern Great Lakes Lowlands,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS,42.85474,-78.75507
01-BUFC-2.2,9/25/2006,29.3,2006,83,Eastern Great Lakes Lowlands,8.1.1,Eastern Great Lakes Lowlands,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,New York,2,83  Eastern Great Lakes Lowlands,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS,42.85474,-78.75507
01-BUFC-2.2,7/13/2006,19.4,2006,83,Eastern Great Lakes Lowlands,8.1.1,Eastern Great Lakes Lowlands,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,New York,2,83  Eastern Great Lakes Lowlands,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS,42.85474,-78.75507
01-BUFC-2.2,9/4/2001,30.2,2001,83,Eastern Great Lakes Lowlands,8.1.1,Eastern Great Lakes Lowlands,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,New York,2,83  Eastern Great Lakes Lowlands,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS,42.85474,-78.75507
01-BUFC-2.2,6/13/2006,54,2006,83,Eastern Great Lakes Lowlands,8.1.1,Eastern Great Lakes Lowlands,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,New York,2,83  Eastern Great Lakes Lowlands,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS,42.85474,-78.75507
01-BUFC-2.2,10/18/2006,25.4,2006,83,Eastern Great Lakes Lowlands,8.1.1,Eastern Great Lakes Lowlands,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,New York,2,83  Eastern Great Lakes Lowlands,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS,42.85474,-78.75507
01-BUFC-2.2,5/17/2001,43,2001,83,Eastern Great Lakes Lowlands,8.1.1,Eastern Great Lakes Lowlands,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,New York,2,83  Eastern Great Lakes Lowlands,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS,42.85474,-78.75507
01-BUFC-2.2,9/6/2006,32,2006,83,Eastern Great Lakes Lowlands,8.1.1,Eastern Great Lakes Lowlands,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,New York,2,83  Eastern Great Lakes Lowlands,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS,42.85474,-78.75507
01-BUFC-2.2,11/6/2006,33,2006,83,Eastern Great Lakes Lowlands,8.1.1,Eastern Great Lakes Lowlands,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,New York,2,83  Eastern Great Lakes Lowlands,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS,42.85474,-78.75507
01-BUFC-2.2,9/15/2020,57.8,2020,83,Eastern Great Lakes Lowlands,8.1.1,Eastern Great Lakes Lowlands,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,New York,2,83  Eastern Great Lakes Lowlands,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS,42.85474,-78.75507
01-BUFC-2.2,5/2/2006,47.6,2006,83,Eastern Great Lakes Lowlands,8.1.1,Eastern Great Lakes Lowlands,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,New York,2,83  Eastern Great Lakes Lowlands,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS,42.85474,-78.75507
01-BUFC-2.2,8/16/2006,45.5,2006,83,Eastern Great Lakes Lowlands,8.1.1,Eastern Great Lakes Lowlands,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,New York,2,83  Eastern Great Lakes Lowlands,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS,42.85474,-78.75507
01-BUFC-2.2,5/22/2006,60.9,2006,83,Eastern Great Lakes Lowlands,8.1.1,Eastern Great Lakes Lowlands,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,New York,2,83  Eastern Great Lakes Lowlands,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS,42.85474,-78.75507
01-BUFC-2.2,4/4/2006,34.2,2006,83,Eastern Great Lakes Lowlands,8.1.1,Eastern Great Lakes Lowlands,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,New York,2,83  Eastern Great Lakes Lowlands,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS,42.85474,-78.75507
01-BUFC-37.8,6/15/2016,22.9,2016,60,Northern Allegheny Plateau,8.1.3,Northern Allegheny Plateau,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,New York,2,60  Northern Allegheny Plateau,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS,42.64,-78.462
01-BUFC-37.8,8/3/2016,21,2016,60,Northern Allegheny Plateau,8.1.3,Northern Allegheny Plateau,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,New York,2,60  Northern Allegheny Plateau,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS,42.64,-78.462
01-BUFC-37.8,9/20/2016,19.4,2016,60,Northern Allegheny Plateau,8.1.3,Northern Allegheny Plateau,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,New York,2,60  Northern Allegheny Plateau,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS,42.64,-78.462
01-BUFC-37.8,10/25/2016,22,2016,60,Northern Allegheny Plateau,8.1.3,Northern Allegheny Plateau,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,New York,2,60  Northern Allegheny Plateau,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS,42.64,-78.462
01-BUFC-37.8,9/17/2020,22.2,2020,60,Northern Allegheny Plateau,8.1.3,Northern Allegheny Plateau,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,New York,2,60  Northern Allegheny Plateau,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS,42.64,-78.462
01-BUFC-37.8,5/10/2016,21.1,2016,60,Northern Allegheny Plateau,8.1.3,Northern Allegheny Plateau,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,New York,2,60  Northern Allegheny Plateau,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS,42.64,-78.462
01-BUFF-1.7,6/24/2014,42.3,2014,83,Eastern Great Lakes Lowlands,8.1.1,Eastern Great Lakes Lowlands,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,New York,2,83  Eastern Great Lakes Lowlands,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS,42.86194,-78.86787
01-BUFF-1.7,5/4/2011,20.9,2011,83,Eastern Great Lakes Lowlands,8.1.1,Eastern Great Lakes Lowlands,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,New York,2,83  Eastern Great Lakes Lowlands,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS,42.86194,-78.86787
01-BUFF-1.7,8/11/2009,14,2009,83,Eastern Great Lakes Lowlands,8.1.1,Eastern Great Lakes Lowlands,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,New York,2,83  Eastern Great Lakes Lowlands,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS,42.86194,-78.86787
01-BUFF-1.7,4/21/2009,60.6,2009,83,Eastern Great Lakes Lowlands,8.1.1,Eastern Great Lakes Lowlands,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,New York,2,83  Eastern Great Lakes Lowlands,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS,42.86194,-78.86787
01-BUFF-1.7,6/8/2010,24.8,2010,83,Eastern Great Lakes Lowlands,8.1.1,Eastern Great Lakes Lowlands,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,New York,2,83  Eastern Great Lakes Lowlands,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS,42.86194,-78.86787
01-BUFF-1.7,6/4/2001,81.5,2001,83,Eastern Great Lakes Lowlands,8.1.1,Eastern Great Lakes Lowlands,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,New York,2,83  Eastern Great Lakes Lowlands,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS,42.86194,-78.86787
01-BUFF-1.7,7/13/2006,49.6,2006,83,Eastern Great Lakes Lowlands,8.1.1,Eastern Great Lakes Lowlands,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,New York,2,83  Eastern Great Lakes Lowlands,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS,42.86194,-78.86787
01-BUFF-1.7,4/29/2014,66.9,2014,83,Eastern Great Lakes Lowlands,8.1.1,Eastern Great Lakes Lowlands,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,New York,2,83  Eastern Great Lakes Lowlands,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS,42.86194,-78.86787
01-BUFF-1.7,5/12/2009,59.7,2009,83,Eastern Great Lakes Lowlands,8.1.1,Eastern Great Lakes Lowlands,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,New York,2,83  Eastern Great Lakes Lowlands,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS,42.86194,-78.86787
01-BUFF-1.7,10/24/2016,38.7,2016,83,Eastern Great Lakes Lowlands,8.1.1,Eastern Great Lakes Lowlands,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,New York,2,83  Eastern Great Lakes Lowlands,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS,42.86194,-78.86787
01-BUFF-1.7,6/15/2020,35.9,2020,83,Eastern Great Lakes Lowlands,8.1.1,Eastern Great Lakes Lowlands,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,New York,2,83  Eastern Great Lakes Lowlands,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS,42.86194,-78.86787
01-BUFF-1.7,6/27/2002,36.6,2002,83,Eastern Great Lakes Lowlands,8.1.1,Eastern Great Lakes Lowlands,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,New York,2,83  Eastern Great Lakes Lowlands,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS,42.86194,-78.86787
01-BUFF-1.7,10/21/2019,38.1,2019,83,Eastern Great Lakes Lowlands,8.1.1,Eastern Great Lakes Lowlands,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,New York,2,83  Eastern Great Lakes Lowlands,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS,42.86194,-78.86787
01-BUFF-1.7,5/13/2003,50,2003,83,Eastern Great Lakes Lowlands,8.1.1,Eastern Great Lakes Lowlands,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,New York,2,83  Eastern Great Lakes Lowlands,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS,42.86194,-78.86787
01-BUFF-1.7,8/11/2015,69.9,2015,83,Eastern Great Lakes Lowlands,8.1.1,Eastern Great Lakes Lowlands,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,New York,2,83  Eastern Great Lakes Lowlands,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS,42.86194,-78.86787
01-BUFF-1.7,7/24/2007,64.4,2007,83,Eastern Great Lakes Lowlands,8.1.1,Eastern Great Lakes Lowlands,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,New York,2,83  Eastern Great Lakes Lowlands,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS,42.86194,-78.86787
01-BUFF-1.7,10/7/2014,68.4,2014,83,Eastern Great Lakes Lowlands,8.1.1,Eastern Great Lakes Lowlands,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,New York,2,83  Eastern Great Lakes Lowlands,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS,42.86194,-78.86787
01-BUFF-1.7,6/13/2011,55.8,2011,83,Eastern Great Lakes Lowlands,8.1.1,Eastern Great Lakes Lowlands,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,New York,2,83  Eastern Great Lakes Lowlands,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS,42.86194,-78.86787
01-BUFF-1.7,10/19/2020,66.1,2020,83,Eastern Great Lakes Lowlands,8.1.1,Eastern Great Lakes Lowlands,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,New York,2,83  Eastern Great Lakes Lowlands,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS,42.86194,-78.86787
01-BUFF-1.7,4/19/2016,63,2016,83,Eastern Great Lakes Lowlands,8.1.1,Eastern Great Lakes Lowlands,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,New York,2,83  Eastern Great Lakes Lowlands,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS,42.86194,-78.86787
01-BUFF-1.7,5/2/2006,61.6,2006,83,Eastern Great Lakes Lowlands,8.1.1,Eastern Great Lakes Lowlands,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,New York,2,83  Eastern Great Lakes Lowlands,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS,42.86194,-78.86787
01-BUFF-1.7,8/16/2006,31.4,2006,83,Eastern Great Lakes Lowlands,8.1.1,Eastern Great Lakes Lowlands,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,New York,2,83  Eastern Great Lakes Lowlands,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS,42.86194,-78.86787
01-BUFF-1.7,9/25/2006,47,2006,83,Eastern Great Lakes Lowlands,8.1.1,Eastern Great Lakes Lowlands,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,New York,2,83  Eastern Great Lakes Lowlands,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS,42.86194,-78.86787
01-BUFF-1.7,9/17/2013,67,2013,83,Eastern Great Lakes Lowlands,8.1.1,Eastern Great Lakes Lowlands,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,New York,2,83  Eastern Great Lakes Lowlands,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS,42.86194,-78.86787
01-BUFF-1.7,4/23/2002,45.5,2002,83,Eastern Great Lakes Lowlands,8.1.1,Eastern Great Lakes Lowlands,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,New York,2,83  Eastern Great Lakes Lowlands,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS,42.86194,-78.86787
01-BUFF-1.7,5/23/2012,42.9,2012,83,Eastern Great Lakes Lowlands,8.1.1,Eastern Great Lakes Lowlands,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,New York,2,83  Eastern Great Lakes Lowlands,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS,42.86194,-78.86787
01-BUFF-1.7,7/15/2008,69.9,2008,83,Eastern Great Lakes Lowlands,8.1.1,Eastern Great Lakes Lowlands,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,New York,2,83  Eastern Great Lakes Lowlands,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS,42.86194,-78.86787
01-BUFF-1.7,10/5/2004,48.4,2004,83,Eastern Great Lakes Lowlands,8.1.1,Eastern Great Lakes Lowlands,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,New York,2,83  Eastern Great Lakes Lowlands,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS,42.86194,-78.86787
01-BUFF-1.7,8/9/2010,50.2,2010,83,Eastern Great Lakes Lowlands,8.1.1,Eastern Great Lakes Lowlands,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,New York,2,83  Eastern Great Lakes Lowlands,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS,42.86194,-78.86787
01-BUFF-1.7,5/22/2006,73,2006,83,Eastern Great Lakes Lowlands,8.1.1,Eastern Great Lakes Lowlands,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,New York,2,83  Eastern Great Lakes Lowlands,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS,42.86194,-78.86787
